file,sequence_id,read_count,read_mean_length,read_abundance
SI035_1_2.fastq,NZ_CP020566.1,4505,150.96625971143175,0.027209035453282598
SI035_1_2.fastq,NZ_CP079201.1,1540,150.98246753246752,0.009301201908558314
SI035_1_2.fastq,NZ_CAJTJS010000001.1,1967,150.98017285205898,0.011880171528658574
SI035_1_2.fastq,OP288969.1,4705,150.98427205100955,0.028416983753095367
SI035_1_2.fastq,OQ689803.1,495,150.97373737373738,0.002989672042036595
SI035_1_2.fastq,NZ_CP121763.1,4390,150.9858769931663,0.026514465180890259
SI035_1_2.fastq,NZ_CP028101.1,527,150.98481973434536,0.003182943770006644
SI035_1_2.fastq,NZ_AP022321.1,271,150.9889298892989,0.001636769946246301
SI035_1_2.fastq,NZ_CP129982.1,3132,150.97381864623244,0.018916470375067947
SI035_1_2.fastq,NZ_CP020894.3,1218,150.9737274220033,0.007356405145859757
SI035_1_2.fastq,NZ_CP102541.1,515,150.99611650485437,0.003110466872017878
SI035_1_2.fastq,NZ_LR134375.1,1455,150.98900343642612,0.008787823881137887
SI035_1_2.fastq,NZ_CP049272.1,1242,150.9887278582931,0.007501358941837289
SI035_1_2.fastq,NZ_LT906463.1,1961,150.98674145843958,0.011843933079664191
SI035_1_2.fastq,NC_015875.1,4389,150.98496240601503,0.026508425439391196
SI035_1_2.fastq,NZ_RBKV01000001.1,569,150.98945518453428,0.003436612912967325
SI035_1_2.fastq,NC_001367.1,386,150.98445595854923,0.002331340218638642
SI035_1_2.fastq,NC_017825.1,267,150.98501872659176,0.001612610980250045
SI035_1_2.fastq,NZ_AP018561.1,242,150.97520661157026,0.001461617442773449
SI035_1_2.fastq,NZ_CAKOJV010000001.1,2059,150.986886838271,0.012435827746572446
SI035_1_2.fastq,NZ_UHIB01000001.1,1250,150.9792,0.007549676873829800
SI035_1_2.fastq,NZ_CABPWA010000001.1,1179,150.97964376590332,0.007120855227396267
SI035_1_2.fastq,NZ_CP079822.1,454,150.98678414096915,0.002742042640574983
SI035_1_2.fastq,NZ_AWET01000008.1,409,150.9877750611247,0.002470254273117110
SI035_1_2.fastq,NZ_CP059690.1,4969,150.9808814650835,0.030011475508848220
SI035_1_2.fastq,NZ_CP038817.1,2247,150.9305740987984,0.013571299148396448
SI035_1_2.fastq,NC_045512.2,804,150.98507462686567,0.004855952165247327
SI035_1_2.fastq,NZ_CP034670.1,3526,150.98610323312536,0.021296128525699100
SI035_1_2.fastq,NZ_CP012544.1,671,150.9925484351714,0.004052666545871836
SI035_1_2.fastq,NZ_AP018768.1,676,150.97781065088756,0.004082865253367156
SI035_1_2.fastq,NZ_CP123447.1,623,150.87319422150884,0.003762758953916773
SI035_1_2.fastq,NZ_UQJH01000001.1,2884,150.98023578363384,0.017418614483300114
SI035_1_2.fastq,NZ_CP119724.1,971,150.98661174047373,0.005864588995590989
SI035_1_2.fastq,AC_000017.1,725,150.9751724137931,0.004378812586821284
SI035_1_2.fastq,NZ_CP065999.1,571,150.94045534150612,0.003448692395965453
SI035_1_2.fastq,NZ_AP019829.2,1150,150.9791304347826,0.006945702723923416
SI035_1_2.fastq,NZ_CP133094.1,1532,150.98694516971278,0.009252883976565802
SI035_1_2.fastq,NZ_CP126697.1,1655,150.985498489426,0.009995772180950655
SI035_1_2.fastq,NZ_LR134378.1,810,150.98765432098764,0.004892190614241711
SI035_1_2.fastq,NC_004718.3,1713,150.9865732632808,0.010346077187896359
SI035_1_2.fastq,NZ_CP050992.1,637,150.92150706436422,0.003847315334903666
SI035_1_2.fastq,NZ_CALHUL010000006.1,2381,150.98488030239395,0.014380624509271004
SI035_1_2.fastq,CAKAFU010000002.1,789,150.99112801013942,0.004765356042761370
SI035_1_2.fastq,MG027862.1,2297,150.98476273400087,0.013873286223349641
SI035_1_2.fastq,NC_001781.1,1042,150.9827255278311,0.006293410642024521
SI035_1_2.fastq,NZ_CP072363.1,2242,150.92239072256913,0.013541100440901130
SI035_1_2.fastq,NZ_CAKAHJ010000001.1,1032,150.98934108527132,0.006233013227033883
SI035_1_2.fastq,NZ_CP024696.1,1784,150.98374439461884,0.010774898834329891
SI035_1_2.fastq,NZ_CP060204.1,876,150.986301369863,0.005290813553179924
SI035_1_2.fastq,NZ_CP022384.1,8219,150.88502250882104,0.049640635380805702
SI035_1_2.fastq,NZ_CP126335.1,3225,150.98728682170542,0.019478166334480886
SI035_1_2.fastq,NZ_CP102534.1,957,150.9843260188088,0.005780032614604095
SI035_1_2.fastq,NZ_CP046314.1,1075,150.9860465116279,0.006492722111493628
SI035_1_2.fastq,NZ_CP117438.1,836,150.98325358851676,0.005049223893217370
SI035_1_2.fastq,NZ_CP050145.1,1018,150.98330058939095,0.006148456846046989
SI035_1_2.fastq,NZ_CP024703.1,2423,150.98679323153115,0.014634293652231685
SI035_1_2.fastq,NZ_CP129616.1,731,150.98084815321477,0.004415051035815667
SI035_1_2.fastq,NZ_LT635457.1,1332,150.9894894894895,0.008044935676753035
SI035_1_2.fastq,AP018050.1,2371,150.95782370307887,0.014320227094280364
SI035_1_2.fastq,NZ_CP009913.1,2012,150.9865805168986,0.012151959896116447
SI035_1_2.fastq,NZ_JAGZUH010000001.1,859,150.9860302677532,0.005188137947695838
SI035_1_2.fastq,NZ_CP083637.1,2140,150.60700934579438,0.012925046807996618
SI035_1_2.fastq,NZ_CP036550.1,353,150.97450424929178,0.002132028749169536
SI035_1_2.fastq,NZ_CP050136.1,1268,150.9834384858044,0.007658392220812949
SI035_1_2.fastq,NZ_UGNY01000001.1,477,150.97903563941298,0.002880956695053452
SI035_1_2.fastq,NZ_CP032823.1,688,150.8997093023256,0.004155342151355922
SI035_1_2.fastq,NZ_CP019721.1,1996,150.98597194388776,0.012055324032131425
SI035_1_2.fastq,NZ_CP022386.1,152,150.96052631578948,0.000918040707857704
SI035_1_2.fastq,NZ_CP082852.1,2378,150.98149705634987,0.014362505284773812
SI035_1_2.fastq,NC_001464.1,2604,134.0030721966206,0.015727486863562238
SI035_1_2.fastq,NZ_CP040915.1,590,150.9813559322034,0.003563447484447666
SI035_1_2.fastq,AP023461.1,10,151.0,0.000060397414990638
SI035_3_1.fastq,CP097095.1,594,150.97138047138048,0.003587563114536274
SI035_3_1.fastq,NZ_CP053939.1,1126,150.9777975133215,0.006800666779407146
SI035_3_1.fastq,NZ_CP009227.1,1938,150.98090815273477,0.011704877636315319
SI035_3_1.fastq,NZ_CP072390.1,2353,150.9825754356141,0.014211340081656318
SI035_3_1.fastq,NZ_CP031257.1,4162,150.98077847188853,0.025137100475925881
SI035_3_1.fastq,NZ_CP120507.1,1088,150.97794117647058,0.006571159374773513
SI035_3_1.fastq,NZ_LS483444.1,3606,150.86661120354964,0.021779044766023242
SI035_3_1.fastq,NC_013203.1,347,150.97406340057637,0.002095764984417655
SI035_3_1.fastq,NZ_CP102197.1,219,150.99086757990867,0.001322687410914889
SI035_3_1.fastq,NZ_CP010106.1,1568,150.98022959183675,0.009470200275408885
SI035_3_1.fastq,ACIL03000013.1,121,150.98347107438016,0.000730799893701834
SI035_3_1.fastq,NC_019960.1,522,150.98467432950193,0.003152706979440968
SI035_3_1.fastq,NZ_CP031243.1,627,150.98883572567783,0.003786872176454956
SI035_3_1.fastq,NZ_CP101528.1,1012,150.97826086956522,0.006112144565506245
SI035_3_1.fastq,NZ_CP010310.2,672,150.97916666666666,0.004058657260889522
SI035_3_1.fastq,NZ_CP079193.1,2359,150.95718524798644,0.014247578092914262
SI035_3_1.fastq,NZ_UGPB01000001.1,455,150.98901098901098,0.002748049187060614
SI035_3_1.fastq,NZ_AP019831.1,1315,150.97718631178708,0.007942164134032325
SI035_3_1.fastq,NZ_CAMNMG010000001.1,597,150.98492462311557,0.003605682120165245
SI035_3_1.fastq,NZ_CP033459.1,2079,150.98316498316498,0.012556470900876960
SI035_3_1.fastq,NZ_CP012071.1,600,150.885,0.003623801125794216
SI035_3_1.fastq,NZ_CAKAIK010000001.1,132,150.99242424242425,0.000797236247674728
SI035_3_1.fastq,NZ_CP073114.1,10140,150.94970414201183,0.061242239025922254
SI035_3_1.fastq,NC_011202.1,4570,150.9789934354486,0.027601285241465948
SI035_3_1.fastq,NC_001472.1,271,150.9741697416974,0.001636750175150388
SI035_3_1.fastq,NZ_CP035368.2,381,150.90813648293963,0.002301113714879327
SI035_3_1.fastq,NZ_CP092048.1,244,150.7172131147541,0.001473679124489648
SI035_3_1.fastq,NZ_CP119546.1,3651,150.9813749657628,0.022050829850457806
SI035_3_1.fastq,NZ_CP018196.1,476,150.98949579831933,0.002874882226463412
SI035_3_1.fastq,NC_039199.1,2907,150.9797041623667,0.017557316454472980
SI035_3_1.fastq,NZ_CP020566.1,4507,150.9633902817839,0.027220786123257557
SI035_3_1.fastq,NZ_CP079201.1,1539,150.98375568551006,0.009295049887662166
SI035_3_1.fastq,NZ_CAJTJS010000001.1,1965,150.9770992366412,0.011867948686976059
SI035_3_1.fastq,OP288969.1,4705,150.9825717321998,0.028416640494769645
SI035_3_1.fastq,OQ689803.1,495,150.9878787878788,0.002989635928779766
SI035_3_1.fastq,NZ_CP121763.1,4390,150.97927107061503,0.026514144903727683
SI035_3_1.fastq,NZ_CP028101.1,528,150.9848484848485,0.003188944990698910
SI035_3_1.fastq,NZ_AP022321.1,271,150.97047970479704,0.001636750175150388
SI035_3_1.fastq,NZ_CP129982.1,3132,150.9648786717752,0.018916241876645808
SI035_3_1.fastq,NZ_CP020894.3,1218,150.97947454844007,0.007356316285362259
SI035_3_1.fastq,NZ_CP102541.1,515,150.97087378640776,0.003110429299640036
SI035_3_1.fastq,NZ_LR134375.1,1454,150.9786795048143,0.008781678061507984
SI035_3_1.fastq,NZ_CP049272.1,1242,150.98067632850243,0.007501268330394028
SI035_3_1.fastq,NZ_LT906463.1,1961,150.9173890872004,0.011843790012804098
SI035_3_1.fastq,NC_015875.1,4393,150.96790348281357,0.026532263909356653
SI035_3_1.fastq,NZ_RBKV01000001.1,569,150.98242530755712,0.003436571400961515
SI035_3_1.fastq,NC_001367.1,386,150.9818652849741,0.002331312057594279
SI035_3_1.fastq,NC_017825.1,267,150.98876404494382,0.001612591500978426
SI035_3_1.fastq,NZ_AP018561.1,242,150.96280991735537,0.001461599787403667
SI035_3_1.fastq,NZ_CAKOJV010000001.1,2059,150.9800874210782,0.012435677530017153
SI035_3_1.fastq,NZ_UHIB01000001.1,1250,150.9784,0.007549585678737951
SI035_3_1.fastq,NZ_CABPWA010000001.1,1179,150.9813401187447,0.007120769212185635
SI035_3_1.fastq,NZ_CP079822.1,454,150.98458149779736,0.002742009518517624
SI035_3_1.fastq,NZ_AWET01000008.1,409,150.9755501222494,0.002470224434083058
SI035_3_1.fastq,NZ_CP059690.1,4970,150.982092555332,0.030017152658662092
SI035_3_1.fastq,NZ_CP038817.1,2247,150.95994659546062,0.013571135216099340
SI035_3_1.fastq,NC_045512.2,804,150.98507462686567,0.004855893508564250
SI035_3_1.fastq,NZ_CP034670.1,3525,150.95262411347517,0.021289831614041022
SI035_3_1.fastq,NZ_CP012544.1,671,150.98062593144562,0.004052617592346532
SI035_3_1.fastq,NZ_AP018768.1,677,150.98227474150664,0.004088855603604474
SI035_3_1.fastq,NZ_CP119724.1,971,150.9742533470649,0.005864518155243640
SI035_3_1.fastq,NZ_CP123447.1,624,150.98717948717947,0.003768753170825985
SI035_3_1.fastq,NZ_UQJH01000001.1,2884,150.9764216366158,0.017418404077984201
SI035_3_1.fastq,AC_000017.1,727,150.9821182943604,0.004390839030753992
SI035_3_1.fastq,NZ_CP065999.1,570,150.96140350877192,0.003442611069504505
SI035_3_1.fastq,NZ_AP019829.2,1151,150.98696785403996,0.006951658492981905
SI035_3_1.fastq,NZ_CP133094.1,1532,150.93929503916448,0.009252772207861233
SI035_3_1.fastq,NZ_CP126697.1,1655,150.98247734138974,0.009995651438649047
SI035_3_1.fastq,NZ_LR134378.1,809,150.9777503090235,0.004886091851279202
SI035_3_1.fastq,NC_004718.3,1713,150.9778166958552,0.010345952214142487
SI035_3_1.fastq,NZ_CP050992.1,638,150.9796238244514,0.003853308530427850
SI035_3_1.fastq,NZ_CALHUL010000006.1,2381,150.9777404451911,0.014380450800860050
SI035_3_1.fastq,CAKAFU010000002.1,789,150.98225602027884,0.004765298480419395
SI035_3_1.fastq,MG027862.1,2297,150.97649107531564,0.013873118643248859
SI035_3_1.fastq,NC_001781.1,1042,150.98464491362765,0.006293334621795956
SI035_3_1.fastq,NZ_CP072363.1,2241,150.94020526550648,0.013534897204841398
SI035_3_1.fastq,NZ_CP060204.1,876,150.9851598173516,0.005290749643659556
SI035_3_1.fastq,NZ_CAKAHJ010000001.1,1032,150.97383720930233,0.006232937936366052
SI035_3_1.fastq,NZ_CP024696.1,1784,150.98206278026905,0.010774768680694803
SI035_3_1.fastq,NZ_CP022384.1,8214,150.86340394448501,0.049609837412122826
SI035_3_1.fastq,NZ_CP126335.1,3224,150.98200992555832,0.019471891382600921
SI035_3_1.fastq,NZ_CP102534.1,957,150.98746081504703,0.005779962795641775
SI035_3_1.fastq,NZ_CP046314.1,1074,150.97672253258847,0.006486604015171648
SI035_3_1.fastq,NZ_CP117438.1,836,150.93421052631578,0.005049162901939941
SI035_3_1.fastq,NZ_CP050145.1,1018,150.98133595284872,0.006148382576764188
SI035_3_1.fastq,NZ_CP024703.1,2424,150.98019801980197,0.014640156548208634
SI035_3_1.fastq,NZ_CP129616.1,731,150.97264021887824,0.004414997704925954
SI035_3_1.fastq,NZ_LT635457.1,1333,150.98499624906228,0.008050878167806150
SI035_3_1.fastq,AP018050.1,2373,150.98440792246103,0.014332133452516126
SI035_3_1.fastq,NZ_CP009913.1,2012,150.98359840954274,0.012151813108496605
SI035_3_1.fastq,NZ_JAGZUH010000001.1,860,150.97790697674418,0.005194114946971710
SI035_3_1.fastq,NZ_CP083637.1,2140,150.81588785046728,0.012924890681999372
SI035_3_1.fastq,NZ_CP036550.1,352,150.97727272727272,0.002125963327132607
SI035_3_1.fastq,NZ_CP050136.1,1270,150.98346456692914,0.007670379049597758
SI035_3_1.fastq,NZ_UGNY01000001.1,477,150.9559748427673,0.002880921895006402
SI035_3_1.fastq,NZ_CP032823.1,687,150.97962154294032,0.004149252289034378
SI035_3_1.fastq,NZ_CP019721.1,1996,150.92835671342687,0.012055178411808760
SI035_3_1.fastq,NZ_CP022386.1,152,150.98026315789474,0.000918029618534535
SI035_3_1.fastq,NZ_CP082852.1,2377,150.98022717711402,0.014356292126688087
SI035_3_1.fastq,NC_001464.1,2595,134.2986512524085,0.015672939869059987
SI035_3_1.fastq,NZ_CP040915.1,590,150.98983050847457,0.003563404440364313
SI035_3_1.fastq,AP023461.1,8,150.875,0.000048317348343923
SI035_3_2.fastq,CP097095.1,594,150.986531986532,0.003587563114536274
SI035_3_2.fastq,NZ_CP053939.1,1126,150.98312611012435,0.006800666779407146
SI035_3_2.fastq,NZ_CP009227.1,1938,150.9814241486068,0.011704877636315319
SI035_3_2.fastq,NZ_CP072390.1,2353,150.98470038249044,0.014211340081656318
SI035_3_2.fastq,NZ_CP031257.1,4162,150.98438250840942,0.025137100475925881
SI035_3_2.fastq,NZ_CP120507.1,1088,150.9797794117647,0.006571159374773513
SI035_3_2.fastq,NZ_LS483444.1,3606,150.87049362174153,0.021779044766023242
SI035_3_2.fastq,NC_013203.1,347,150.985590778098,0.002095764984417655
SI035_3_2.fastq,NZ_CP102197.1,219,150.99086757990867,0.001322687410914889
SI035_3_2.fastq,NZ_CP010106.1,1568,150.9859693877551,0.009470200275408885
SI035_3_2.fastq,ACIL03000013.1,121,150.98347107438016,0.000730799893701834
SI035_3_2.fastq,NC_019960.1,522,150.98850574712642,0.003152706979440968
SI035_3_2.fastq,NZ_CP031243.1,627,150.98883572567783,0.003786872176454956
SI035_3_2.fastq,NZ_CP101528.1,1012,150.98616600790513,0.006112144565506245
SI035_3_2.fastq,NZ_CP010310.2,672,150.98214285714286,0.004058657260889522
SI035_3_2.fastq,NZ_CP079193.1,2359,150.95676133955067,0.014247578092914262
SI035_3_2.fastq,NZ_UGPB01000001.1,455,150.98901098901098,0.002748049187060614
SI035_3_2.fastq,NZ_AP019831.1,1315,150.9832699619772,0.007942164134032325
SI035_3_2.fastq,NZ_CAMNMG010000001.1,597,150.97822445561138,0.003605682120165245
SI035_3_2.fastq,NZ_CP033459.1,2079,150.981721981722,0.012556470900876960
SI035_3_2.fastq,NZ_CP012071.1,600,150.88666666666666,0.003623801125794216
SI035_3_2.fastq,NZ_CAKAIK010000001.1,132,150.96212121212122,0.000797236247674728
SI035_3_2.fastq,NZ_CP073114.1,10140,150.95729783037476,0.061242239025922254
SI035_3_2.fastq,NC_011202.1,4570,150.98205689277899,0.027601285241465948
SI035_3_2.fastq,NC_001472.1,271,150.98154981549814,0.001636750175150388
SI035_3_2.fastq,NZ_CP035368.2,381,150.92125984251967,0.002301113714879327
SI035_3_2.fastq,NZ_CP092048.1,244,150.73360655737704,0.001473679124489648
SI035_3_2.fastq,NZ_CP119546.1,3651,150.98247055601206,0.022050829850457806
SI035_3_2.fastq,NZ_CP018196.1,476,150.96428571428572,0.002874882226463412
SI035_3_2.fastq,NC_039199.1,2907,150.9862401100791,0.017557316454472980
SI035_3_2.fastq,NZ_CP020566.1,4507,150.9622808963834,0.027220786123257557
SI035_3_2.fastq,NZ_CP079201.1,1539,150.98310591293048,0.009295049887662166
SI035_3_2.fastq,NZ_CAJTJS010000001.1,1965,150.9765903307888,0.011867948686976059
SI035_3_2.fastq,OP288969.1,4705,150.98299681190224,0.028416640494769645
SI035_3_2.fastq,OQ689803.1,495,150.9878787878788,0.002989635928779766
SI035_3_2.fastq,NZ_CP121763.1,4390,150.98223234624146,0.026514144903727683
SI035_3_2.fastq,NZ_CP028101.1,528,150.9905303030303,0.003188944990698910
SI035_3_2.fastq,NZ_AP022321.1,271,150.98523985239854,0.001636750175150388
SI035_3_2.fastq,NZ_CP129982.1,3132,150.97030651340995,0.018916241876645808
SI035_3_2.fastq,NZ_CP020894.3,1218,150.97947454844007,0.007356316285362259
SI035_3_2.fastq,NZ_CP102541.1,515,150.99223300970874,0.003110429299640036
SI035_3_2.fastq,NZ_LR134375.1,1454,150.98899587345255,0.008781678061507984
SI035_3_2.fastq,NZ_CP049272.1,1242,150.98067632850243,0.007501268330394028
SI035_3_2.fastq,NZ_LT906463.1,1961,150.92809790923,0.011843790012804098
SI035_3_2.fastq,NC_015875.1,4393,150.97109037104485,0.026532263909356653
SI035_3_2.fastq,NZ_RBKV01000001.1,569,150.98945518453428,0.003436571400961515
SI035_3_2.fastq,NC_001367.1,386,150.99740932642487,0.002331312057594279
SI035_3_2.fastq,NC_017825.1,267,150.94756554307116,0.001612591500978426
SI035_3_2.fastq,NZ_AP018561.1,242,150.9793388429752,0.001461599787403667
SI035_3_2.fastq,NZ_CAKOJV010000001.1,2059,150.9854298203011,0.012435677530017153
SI035_3_2.fastq,NZ_UHIB01000001.1,1250,150.9864,0.007549585678737951
SI035_3_2.fastq,NZ_CABPWA010000001.1,1179,150.98473282442748,0.007120769212185635
SI035_3_2.fastq,NZ_CP079822.1,454,150.98237885462555,0.002742009518517624
SI035_3_2.fastq,NZ_AWET01000008.1,409,150.99022004889974,0.002470224434083058
SI035_3_2.fastq,NZ_CP059690.1,4970,150.9841046277666,0.030017152658662092
SI035_3_2.fastq,NZ_CP038817.1,2247,150.95816644414776,0.013571135216099340
SI035_3_2.fastq,NC_045512.2,804,150.9863184079602,0.004855893508564250
SI035_3_2.fastq,NZ_CP034670.1,3525,150.9563120567376,0.021289831614041022
SI035_3_2.fastq,NZ_CP012544.1,671,150.9865871833085,0.004052617592346532
SI035_3_2.fastq,NZ_AP018768.1,677,150.9837518463811,0.004088855603604474
SI035_3_2.fastq,NZ_CP119724.1,971,150.98146240988672,0.005864518155243640
SI035_3_2.fastq,NZ_CP123447.1,624,150.98717948717947,0.003768753170825985
SI035_3_2.fastq,NZ_UQJH01000001.1,2884,150.98543689320388,0.017418404077984201
SI035_3_2.fastq,AC_000017.1,727,150.9793672627235,0.004390839030753992
SI035_3_2.fastq,NZ_CP065999.1,570,150.9438596491228,0.003442611069504505
SI035_3_2.fastq,NZ_AP019829.2,1151,150.9860990443093,0.006951658492981905
SI035_3_2.fastq,NZ_CP133094.1,1532,150.93146214099218,0.009252772207861233
SI035_3_2.fastq,NZ_CP126697.1,1655,150.97703927492446,0.009995651438649047
SI035_3_2.fastq,NZ_LR134378.1,809,150.9839307787392,0.004886091851279202
SI035_3_2.fastq,NC_004718.3,1713,150.98307063631057,0.010345952214142487
SI035_3_2.fastq,NZ_CP050992.1,638,150.9858934169279,0.003853308530427850
SI035_3_2.fastq,NZ_CALHUL010000006.1,2381,150.98656026879462,0.014380450800860050
SI035_3_2.fastq,CAKAFU010000002.1,789,150.9873257287706,0.004765298480419395
SI035_3_2.fastq,MG027862.1,2297,150.98650413582934,0.013873118643248859
SI035_3_2.fastq,NC_001781.1,1042,150.98848368522073,0.006293334621795956
SI035_3_2.fastq,NZ_CP072363.1,2241,150.94600624721107,0.013534897204841398
SI035_3_2.fastq,NZ_CP060204.1,876,150.98173515981736,0.005290749643659556
SI035_3_2.fastq,NZ_CAKAHJ010000001.1,1032,150.98352713178295,0.006232937936366052
SI035_3_2.fastq,NZ_CP024696.1,1784,150.9871076233184,0.010774768680694803
SI035_3_2.fastq,NZ_CP022384.1,8214,150.86559532505478,0.049609837412122826
SI035_3_2.fastq,NZ_CP126335.1,3224,150.98045905707195,0.019471891382600921
SI035_3_2.fastq,NZ_CP102534.1,957,150.98328108672936,0.005779962795641775
SI035_3_2.fastq,NZ_CP046314.1,1074,150.9804469273743,0.006486604015171648
SI035_3_2.fastq,NZ_CP117438.1,836,150.9306220095694,0.005049162901939941
SI035_3_2.fastq,NZ_CP050145.1,1018,150.9803536345776,0.006148382576764188
SI035_3_2.fastq,NZ_CP024703.1,2424,150.97978547854785,0.014640156548208634
SI035_3_2.fastq,NZ_CP129616.1,731,150.98221614227086,0.004414997704925954
SI035_3_2.fastq,NZ_LT635457.1,1333,150.98499624906228,0.008050878167806150
SI035_3_2.fastq,AP018050.1,2373,150.98314369995785,0.014332133452516126
SI035_3_2.fastq,NZ_CP009913.1,2012,150.98459244532802,0.012151813108496605
SI035_3_2.fastq,NZ_JAGZUH010000001.1,860,150.98023255813953,0.005194114946971710
SI035_3_2.fastq,NZ_CP083637.1,2140,150.81308411214954,0.012924890681999372
SI035_3_2.fastq,NZ_CP036550.1,352,150.96875,0.002125963327132607
SI035_3_2.fastq,NZ_CP050136.1,1270,150.98740157480316,0.007670379049597758
SI035_3_2.fastq,NZ_UGNY01000001.1,477,150.9496855345912,0.002880921895006402
SI035_3_2.fastq,NZ_CP032823.1,687,150.9868995633188,0.004149252289034378
SI035_3_2.fastq,NZ_CP019721.1,1996,150.92785571142284,0.012055178411808760
SI035_3_2.fastq,NZ_CP022386.1,152,150.9671052631579,0.000918029618534535
SI035_3_2.fastq,NZ_CP082852.1,2377,150.98527555742533,0.014356292126688087
SI035_3_2.fastq,NC_001464.1,2595,134.30173410404623,0.015672939869059987
SI035_3_2.fastq,NZ_CP040915.1,590,150.9864406779661,0.003563404440364313
SI035_3_2.fastq,AP023461.1,8,151.0,0.000048317348343923
SI035_2_1.fastq,CP097095.1,594,150.9848484848485,0.003588083214535966
SI035_2_1.fastq,NZ_CP053939.1,1128,150.8962765957447,0.006813733781139005
SI035_2_1.fastq,NZ_CP009227.1,1938,150.98452012383902,0.011706574528233503
SI035_2_1.fastq,NZ_CP072390.1,2353,150.97875053123673,0.014213400343102906
SI035_2_1.fastq,NZ_CP031257.1,4161,150.96419130016824,0.025134704134148405
SI035_2_1.fastq,NZ_CP120507.1,1088,150.97794117647058,0.006572112015850388
SI035_2_1.fastq,NZ_LS483444.1,3604,150.78745837957825,0.021770121052504410
SI035_2_1.fastq,NC_013203.1,347,150.985590778098,0.002096068813878754
SI035_2_1.fastq,NZ_CP102197.1,219,150.986301369863,0.001322879164955179
SI035_2_1.fastq,NZ_CP010106.1,1568,150.98405612244898,0.009471573199313793
SI035_2_1.fastq,ACIL03000013.1,121,150.9917355371901,0.000730905839998067
SI035_2_1.fastq,NC_019960.1,522,150.9750957854406,0.003153164037016455
SI035_2_1.fastq,NZ_CP031243.1,625,150.8272,0.003775340082634644
SI035_2_1.fastq,NZ_CP101528.1,1012,150.97233201581028,0.006113030661802015
SI035_2_1.fastq,NZ_CP010310.2,672,150.98511904761904,0.004059245656848769
SI035_2_1.fastq,NZ_CP079193.1,2360,150.9677966101695,0.014255684152028415
SI035_2_1.fastq,NZ_UGPB01000001.1,455,150.98241758241758,0.002748447580158021
SI035_2_1.fastq,NZ_AP019831.1,1315,150.97794676806083,0.007943315533863290
SI035_2_1.fastq,NZ_CAMNMG010000001.1,597,150.98659966499162,0.003606204846932612
SI035_2_1.fastq,NZ_CP033459.1,2080,150.98221153846154,0.012564331795008094
SI035_2_1.fastq,NZ_CP012071.1,601,150.9767054908486,0.003630367023461473
SI035_2_1.fastq,NZ_CAKAIK010000001.1,132,150.9848484848485,0.000797351825452437
SI035_2_1.fastq,NZ_CP073114.1,10140,150.95670611439843,0.061251117500664462
SI035_2_1.fastq,NC_011202.1,4570,150.9800875273523,0.027605286684224514
SI035_2_1.fastq,NC_001472.1,271,150.97785977859778,0.001636987459830382
SI035_2_1.fastq,NZ_CP035368.2,382,150.9895287958115,0.002307487858506294
SI035_2_1.fastq,NZ_CP092048.1,244,150.9795081967213,0.001473892768260565
SI035_2_1.fastq,NZ_CP119546.1,3651,150.9811010682005,0.022054026626718536
SI035_2_1.fastq,NZ_CP018196.1,475,150.99157894736842,0.002869258462802329
SI035_2_1.fastq,NC_039199.1,2907,150.98073615411076,0.017559861792350254
SI035_2_1.fastq,NZ_CP020566.1,4508,150.98047914818102,0.027230772948027157
SI035_2_1.fastq,NZ_CP079201.1,1539,150.98310591293048,0.009296397419479546
SI035_2_1.fastq,NZ_CAJTJS010000001.1,1967,150.98017285205898,0.011881750308067750
SI035_2_1.fastq,OP288969.1,4705,150.97959617428268,0.028420760142073599
SI035_2_1.fastq,OQ689803.1,495,150.98181818181817,0.002990069345446322
SI035_2_1.fastq,NZ_CP121763.1,4389,150.98154477101846,0.026511948196293524
SI035_2_1.fastq,NZ_CP028101.1,528,150.9848484848485,0.003189407301809747
SI035_2_1.fastq,NZ_AP022321.1,271,150.97785977859778,0.001636987459830382
SI035_2_1.fastq,NZ_CP129982.1,3133,150.97989147781678,0.018925024766230942
SI035_2_1.fastq,NZ_CP020894.3,1218,150.97536945812809,0.007357382753038394
SI035_2_1.fastq,NZ_CP102541.1,515,150.98640776699028,0.003110880228090947
SI035_2_1.fastq,NZ_LR134375.1,1453,150.97522367515487,0.008776910624109020
SI035_2_1.fastq,NZ_CP049272.1,1242,150.97020933977456,0.007502355812211564
SI035_2_1.fastq,NZ_LT906463.1,1961,150.9362570117287,0.011845507043274459
SI035_2_1.fastq,NC_015875.1,4393,150.98201684498065,0.026536110372822382
SI035_2_1.fastq,NZ_RBKV01000001.1,569,150.97715289982426,0.003437069611230580
SI035_2_1.fastq,NC_001367.1,386,150.97927461139898,0.002331650035035156
SI035_2_1.fastq,NC_017825.1,267,150.97752808988764,0.001612825283301520
SI035_2_1.fastq,NZ_AP018561.1,241,150.97095435684648,0.001455771135863919
SI035_2_1.fastq,NZ_CAKOJV010000001.1,2059,150.98203011170472,0.012437480368231571
SI035_2_1.fastq,NZ_UHIB01000001.1,1249,150.98078462770215,0.007544639621137072
SI035_2_1.fastq,NZ_AWET01000008.1,409,150.97799511002444,0.002470582550076111
SI035_2_1.fastq,NZ_CABPWA010000001.1,1179,150.98473282442748,0.007121801531881992
